x[m],y[m],z[m],t[s]
8.195542,17.449803,14.195095,0.850000
8.291960,17.595279,14.362096,0.860000
8.388378,17.739774,14.529097,0.870000
8.484796,17.883289,14.696099,0.880000
8.581215,18.025823,14.863100,0.890000
8.677633,18.167377,15.030101,0.900000
8.774051,18.307950,15.197102,0.910000
8.870469,18.447542,15.364103,0.920000
8.966887,18.586153,15.531104,0.930000
9.063305,18.723784,15.698105,0.940000
9.159723,18.860434,15.865106,0.950000
9.256142,18.996104,16.032118,0.960000
9.352562,19.130793,16.199139,0.970000
9.448983,19.264501,16.366171,0.980000
9.545405,19.397228,16.533213,0.990000
9.641827,19.528975,16.700266,1.000000
9.738250,19.659741,16.867328,1.010000
9.834675,19.789527,17.034401,1.020000
9.931100,19.918332,17.201484,1.030000
10.027526,20.046156,17.368578,1.040000
10.123952,20.172999,17.535681,1.050000
10.220380,20.298862,17.702795,1.060000
10.316809,20.423744,17.869919,1.070000
10.413238,20.547646,18.037054,1.080000
10.509668,20.670567,18.204198,1.090000
10.606099,20.792507,18.371353,1.100000
10.702531,20.913466,18.538519,1.110000
10.798964,21.033445,18.705694,1.120000
10.895398,21.152443,18.872880,1.130000
10.991832,21.270461,19.040075,1.140000
11.088268,21.387498,19.207282,1.150000
11.184704,21.503554,19.374498,1.160000
11.281141,21.618629,19.541725,1.170000
11.377579,21.732724,19.708962,1.180000
11.474018,21.845839,19.876209,1.190000
11.570458,21.957972,20.043466,1.200000
11.666898,22.069125,20.210734,1.210000
11.763340,22.179297,20.378012,1.220000
11.859782,22.288489,20.545300,1.230000
11.956225,22.396700,20.712598,1.240000
12.052669,22.503930,20.879907,1.250000
12.149114,22.610179,21.047226,1.260000
12.245560,22.715448,21.214555,1.270000
12.342007,22.819736,21.381894,1.280000
12.438454,22.923044,21.549244,1.290000
12.534903,23.025371,21.716604,1.300000
12.631352,23.126717,21.883974,1.310000
12.727802,23.227083,22.051355,1.320000
12.824253,23.326467,22.218745,1.330000
12.920705,23.424872,22.386146,1.340000
13.017157,23.522295,22.553557,1.350000
13.113611,23.618738,22.720979,1.360000
13.210065,23.714200,22.888411,1.370000
13.306521,23.808682,23.055852,1.380000
13.402977,23.902183,23.223305,1.390000
13.499434,23.994703,23.390767,1.400000
13.595892,24.086243,23.558240,1.410000
13.692350,24.176802,23.725723,1.420000
13.788810,24.266380,23.893216,1.430000
13.885270,24.354977,24.060719,1.440000
13.981732,24.442594,24.228233,1.450000
14.078194,24.529230,24.395757,1.460000
14.174657,24.614886,24.563291,1.470000
14.271121,24.699561,24.730836,1.480000
14.367586,24.783255,24.898390,1.490000
14.464051,24.865969,25.065955,1.500000
14.560518,24.947702,25.233531,1.510000
14.656985,25.028454,25.401116,1.520000
14.753454,25.108226,25.568712,1.530000
14.849923,25.187016,25.736318,1.540000
14.946393,25.264827,25.903934,1.550000
15.042863,25.341656,26.071560,1.560000
15.139335,25.417505,26.239197,1.570000
15.235808,25.492374,26.406844,1.580000
15.332281,25.566261,26.574501,1.590000
15.428755,25.639168,26.742169,1.600000
15.525231,25.711094,26.909846,1.610000
15.621707,25.782040,27.077534,1.620000
15.718183,25.852005,27.245233,1.630000
15.814661,25.920989,27.412941,1.640000
15.911140,25.988993,27.580660,1.650000
16.007619,26.056016,27.748389,1.660000
16.104100,26.122058,27.916128,1.670000
16.200581,26.187120,28.083878,1.680000
16.297063,26.251201,28.251637,1.690000
16.393546,26.314301,28.419407,1.700000
16.490030,26.376420,28.587187,1.710000
16.586514,26.437559,28.754978,1.720000
16.683000,26.497718,28.922779,1.730000
16.779486,26.556895,29.090590,1.740000
16.875973,26.615092,29.258411,1.750000
16.972461,26.672309,29.426242,1.760000
17.068950,26.728544,29.594084,1.770000
17.165440,26.783799,29.761936,1.780000
17.261931,26.838073,29.929798,1.790000
17.358423,26.891367,30.097671,1.800000
17.454915,26.943680,30.265554,1.810000
17.551408,26.995012,30.433447,1.820000
17.647902,27.045364,30.601350,1.830000
17.744397,27.094735,30.769263,1.840000
17.840893,27.143125,30.937187,1.850000
17.937390,27.190535,31.105121,1.860000
18.033888,27.236964,31.273065,1.870000
18.130386,27.282412,31.441020,1.880000
18.226885,27.326880,31.608985,1.890000
18.323386,27.370367,31.776960,1.900000
18.419887,27.412873,31.944945,1.910000
18.516389,27.454399,32.112941,1.920000
18.612891,27.494944,32.280946,1.930000
18.709395,27.534508,32.448962,1.940000
18.805900,27.573092,32.616989,1.950000
18.902405,27.610695,32.785025,1.960000
18.998911,27.647317,32.953072,1.970000
19.095418,27.682959,33.121129,1.980000
19.191926,27.717620,33.289196,1.990000
19.288435,27.751300,33.457274,2.000000
19.384945,27.784000,33.625362,2.010000
19.481455,27.815719,33.793460,2.020000
19.577967,27.846457,33.961568,2.030000
19.674479,27.876215,34.129686,2.040000
19.770992,27.904992,34.297815,2.050000
19.867506,27.932788,34.465954,2.060000
19.964021,27.959604,34.634104,2.070000
20.060537,27.985439,34.802263,2.080000
20.157054,28.010293,34.970433,2.090000
20.253571,28.034167,35.138613,2.100000
20.350089,28.057060,35.306803,2.110000
20.446609,28.078972,35.475004,2.120000
20.543129,28.099904,35.643215,2.130000
20.639650,28.119855,35.811436,2.140000
20.736171,28.138825,35.979667,2.150000
20.832694,28.156815,36.147908,2.160000
20.929218,28.173824,36.316160,2.170000
21.025742,28.189852,36.484422,2.180000
21.122267,28.204900,36.652695,2.190000
21.218793,28.218967,36.820977,2.200000
21.315320,28.232053,36.989270,2.210000
21.411848,28.244159,37.157573,2.220000
21.508377,28.255284,37.325886,2.230000
21.604906,28.265429,37.494210,2.240000
21.701437,28.274592,37.662544,2.250000
21.797968,28.282775,37.830888,2.260000
21.894500,28.289978,37.999242,2.270000
21.991033,28.296199,38.167607,2.280000
22.087567,28.301440,38.335982,2.290000
22.184102,28.305701,38.504367,2.300000
22.280637,28.308981,38.672762,2.310000
22.377174,28.311280,38.841168,2.320000
22.473711,28.312598,39.009583,2.330000
22.570250,28.312936,39.178010,2.340000
22.666789,28.312293,39.346446,2.350000
22.763329,28.310669,39.514892,2.360000
22.859869,28.308065,39.683349,2.370000
22.956411,28.304480,39.851816,2.380000
23.052953,28.299914,40.020294,2.390000
23.149497,28.294368,40.188781,2.400000
23.246041,28.287841,40.357279,2.410000
23.342586,28.280334,40.525787,2.420000
23.439132,28.271845,40.694306,2.430000
23.535679,28.262376,40.862834,2.440000
23.632227,28.251927,41.031373,2.450000
23.728775,28.240497,41.199922,2.460000
23.825325,28.228086,41.368481,2.470000
23.921875,28.214694,41.537051,2.480000
24.018426,28.200322,41.705631,2.490000
24.114978,28.184969,41.874221,2.500000
24.211531,28.168635,42.042821,2.510000
24.308084,28.151321,42.211422,2.520000
24.404637,28.133026,42.380022,2.530000
24.501190,28.113751,42.548623,2.540000
24.597743,28.093494,42.717223,2.550000
24.694296,28.072257,42.885823,2.560000
24.790848,28.050040,43.054424,2.570000
24.887401,28.026842,43.223024,2.580000
24.983954,28.002663,43.391624,2.590000
25.080507,27.977503,43.560225,2.600000
25.177060,27.951363,43.728825,2.610000
25.273613,27.924242,43.897425,2.620000
25.370166,27.896140,44.066026,2.630000
25.466719,27.867058,44.234626,2.640000
25.563272,27.836995,44.403226,2.650000
25.659824,27.805952,44.571827,2.660000
25.756377,27.773928,44.740427,2.670000
25.852930,27.740923,44.909028,2.680000
25.949483,27.706937,45.077628,2.690000
26.046036,27.671971,45.246228,2.700000
26.142589,27.636024,45.414829,2.710000
26.239142,27.599096,45.583429,2.720000
26.335695,27.561188,45.752029,2.730000
26.432248,27.522299,45.920630,2.740000
26.528800,27.482430,46.089230,2.750000
26.625353,27.441580,46.257830,2.760000
26.721906,27.399749,46.426431,2.770000
26.818459,27.356937,46.595031,2.780000
26.915012,27.313145,46.763632,2.790000
27.011565,27.268372,46.932232,2.800000
27.108118,27.222619,47.100832,2.810000
27.204671,27.175884,47.269433,2.820000
27.301224,27.128170,47.438033,2.830000
27.397776,27.079474,47.606633,2.840000
27.494329,27.029798,47.775234,2.850000
27.590882,26.979141,47.943834,2.860000
27.687435,26.927503,48.112434,2.870000
27.783988,26.874885,48.281035,2.880000
27.880541,26.821286,48.449635,2.890000
27.977094,26.766707,48.618235,2.900000
28.073647,26.711147,48.786836,2.910000
28.170200,26.654606,48.955436,2.920000
28.266752,26.597084,49.124037,2.930000
28.363305,26.538582,49.292637,2.940000
28.459858,26.479099,49.461237,2.950000
28.556411,26.418636,49.629838,2.960000
28.652964,26.357192,49.798438,2.970000
28.749517,26.294767,49.967038,2.980000
28.846070,26.231361,50.135639,2.990000
28.942623,26.166975,50.304239,3.000000
29.039176,26.101608,50.472839,3.010000
29.135728,26.035261,50.641440,3.020000
29.232281,25.967933,50.810040,3.030000
29.328834,25.899624,50.978641,3.040000
29.425387,25.830334,51.147241,3.050000
29.521940,25.760064,51.315841,3.060000
29.618493,25.688813,51.484442,3.070000
29.715046,25.616582,51.653042,3.080000
29.811599,25.543370,51.821642,3.090000
29.908152,25.469177,51.990243,3.100000
30.004704,25.394003,52.158843,3.110000
30.101257,25.317849,52.327443,3.120000
30.197810,25.240714,52.496044,3.130000
30.294363,25.162599,52.664644,3.140000
30.390916,25.083503,52.833244,3.150000
30.487469,25.003426,53.001845,3.160000
30.584022,24.922369,53.170445,3.170000
30.680575,24.840330,53.339046,3.180000
30.777128,24.757312,53.507646,3.190000
30.873680,24.673312,53.676246,3.200000
30.970233,24.588332,53.844847,3.210000
31.066786,24.502371,54.013447,3.220000
31.163339,24.415430,54.182047,3.230000
31.259892,24.327508,54.350648,3.240000
31.356445,24.238605,54.519248,3.250000
31.452998,24.148721,54.687848,3.260000
31.549551,24.057857,54.856449,3.270000
31.646104,23.966012,55.025049,3.280000
31.742656,23.873187,55.193650,3.290000
31.839209,23.779381,55.362250,3.300000
31.935762,23.684594,55.530850,3.310000
32.032315,23.588827,55.699451,3.320000
32.128868,23.492079,55.868051,3.330000
32.225421,23.394350,56.036651,3.340000
32.321974,23.295640,56.205252,3.350000
32.418527,23.195950,56.373852,3.360000
32.515080,23.095279,56.542452,3.370000
32.611632,22.993628,56.711053,3.380000
32.708185,22.890996,56.879653,3.390000
32.804738,22.787383,57.048253,3.400000
32.901291,22.682790,57.216854,3.410000
32.997844,22.577216,57.385454,3.420000
33.094397,22.470661,57.554055,3.430000
33.190950,22.363125,57.722655,3.440000
33.287503,22.254609,57.891255,3.450000
33.384056,22.145113,58.059856,3.460000
33.480608,22.034635,58.228456,3.470000
33.577161,21.923177,58.397056,3.480000
33.673714,21.810738,58.565657,3.490000
33.770267,21.697319,58.734257,3.500000
33.866820,21.582919,58.902857,3.510000
33.963373,21.467538,59.071458,3.520000
34.059926,21.351177,59.240058,3.530000
34.156479,21.233835,59.408659,3.540000
34.253032,21.115512,59.577259,3.550000
34.349584,20.996208,59.745859,3.560000
34.446137,20.875924,59.914460,3.570000
34.542690,20.754660,60.083060,3.580000
34.639243,20.632414,60.251660,3.590000
34.735796,20.509188,60.420261,3.600000
34.832349,20.384981,60.588861,3.610000
34.928902,20.259794,60.757461,3.620000
35.025455,20.133626,60.926062,3.630000
35.122008,20.006477,61.094662,3.640000
35.218560,19.878348,61.263262,3.650000
35.315113,19.749238,61.431863,3.660000
35.411666,19.619147,61.600463,3.670000
35.508219,19.488076,61.769064,3.680000
35.604772,19.356024,61.937664,3.690000
35.701325,19.222991,62.106264,3.700000
35.797878,19.088978,62.274865,3.710000
35.894431,18.953983,62.443465,3.720000
35.990984,18.818009,62.612065,3.730000
36.087536,18.681053,62.780666,3.740000
36.184089,18.543117,62.949266,3.750000
36.280642,18.404201,63.117866,3.760000
36.377195,18.264303,63.286467,3.770000
36.473748,18.123425,63.455067,3.780000
36.570301,17.981567,63.623668,3.790000
36.666854,17.838727,63.792268,3.800000
36.763407,17.694907,63.960868,3.810000
36.859960,17.550106,64.129469,3.820000
36.956512,17.404325,64.298069,3.830000
37.053065,17.257563,64.466669,3.840000
37.149618,17.109820,64.635270,3.850000
37.246171,16.961097,64.803870,3.860000
37.342724,16.811393,64.972470,3.870000
37.439277,16.660708,65.141071,3.880000
37.535830,16.509043,65.309671,3.890000
37.632383,16.356397,65.478271,3.900000
37.728936,16.202770,65.646872,3.910000
37.825488,16.048163,65.815472,3.920000
37.922041,15.892575,65.984073,3.930000
38.018594,15.736006,66.152673,3.940000
38.115147,15.578457,66.321273,3.950000
38.211700,15.419927,66.489874,3.960000
38.308253,15.260416,66.658474,3.970000
38.404806,15.099925,66.827074,3.980000
38.501359,14.938453,66.995675,3.990000
38.597912,14.776000,67.164275,4.000000
38.694464,14.612567,67.332875,4.010000
38.791017,14.448153,67.501476,4.020000
38.887570,14.282758,67.670076,4.030000
38.984123,14.116383,67.838677,4.040000
39.080676,13.949027,68.007277,4.050000
39.177229,13.780690,68.175877,4.060000
39.273782,13.611373,68.344478,4.070000
39.370335,13.441075,68.513078,4.080000
39.466888,13.269796,68.681678,4.090000
39.563440,13.097537,68.850279,4.100000
39.659993,12.924297,69.018879,4.110000
39.756546,12.750076,69.187479,4.120000
39.853099,12.574875,69.356080,4.130000
39.949652,12.398693,69.524680,4.140000
40.046205,12.221530,69.693280,4.150000
40.142758,12.043387,69.861881,4.160000
40.239311,11.864263,70.030481,4.170000
40.335864,11.684158,70.199082,4.180000
40.432416,11.503073,70.367682,4.190000
40.528969,11.321007,70.536282,4.200000
40.625522,11.137961,70.704883,4.210000
40.722075,10.953933,70.873483,4.220000
40.818628,10.768925,71.042083,4.230000
40.915181,10.582937,71.210684,4.240000
41.011734,10.395967,71.379284,4.250000
41.108287,10.208017,71.547884,4.260000
41.204840,10.019087,71.716485,4.270000
41.301392,9.829176,71.885085,4.280000
41.397945,9.638284,72.053686,4.290000
41.494498,9.446411,72.222286,4.300000
41.591051,9.253558,72.390886,4.310000
41.687604,9.059724,72.559487,4.320000
41.784157,8.864909,72.728087,4.330000
41.880710,8.669114,72.896687,4.340000
41.977263,8.472338,73.065288,4.350000
42.073816,8.274581,73.233888,4.360000
42.170368,8.075844,73.402488,4.370000
42.266921,7.876126,73.571089,4.380000
42.363474,7.675427,73.739689,4.390000
42.460027,7.473748,73.908289,4.400000
42.556580,7.271088,74.076890,4.410000
42.653133,7.067448,74.245490,4.420000
42.749686,6.862826,74.414091,4.430000
42.846239,6.657224,74.582691,4.440000
42.942792,6.450642,74.751291,4.450000
43.039344,6.243079,74.919892,4.460000
43.135897,6.034535,75.088492,4.470000
43.232450,5.825010,75.257092,4.480000
43.329003,5.614505,75.425693,4.490000
43.425556,5.403019,75.594293,4.500000
43.522109,5.190552,75.762893,4.510000
43.618662,4.977105,75.931494,4.520000
43.715215,4.762677,76.100094,4.530000
43.811768,4.547269,76.268695,4.540000
43.908320,4.330879,76.437295,4.550000
44.004873,4.113509,76.605895,4.560000
44.101426,3.895159,76.774496,4.570000
44.197979,3.675828,76.943096,4.580000
44.294532,3.455516,77.111696,4.590000
44.391085,3.234223,77.280297,4.600000
44.487638,3.011950,77.448897,4.610000
44.584191,2.788696,77.617497,4.620000
44.680744,2.564462,77.786098,4.630000
44.777296,2.339246,77.954698,4.640000
44.873849,2.113050,78.123298,4.650000
44.970402,1.885874,78.291899,4.660000
45.066955,1.657717,78.460499,4.670000
45.163508,1.428579,78.629100,4.680000
45.260061,1.198460,78.797700,4.690000
45.356614,0.967361,78.966300,4.700000
45.453167,0.735281,79.134901,4.710000
45.549720,0.502221,79.303501,4.720000
45.646272,0.268179,79.472101,4.730000
45.742825,0.033157,79.640702,4.740000
45.839378,0.000000,79.809302,4.751273
